OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
106960,1009161,PB12S594,McKissick Ln from Algebra Dr to W. Wheatland Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,507300,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,,,,,,TBD,507300,465549.38,472821.36,472821.36,8,1551.94779212515
106961,1009162,PB12S595,Old Ox Rd from Red Bird Ln to Trade Winds Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,196900,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,196900,196900,0,0,3,971.979580475806
106962,1009163,PB12S596,Serenade Ln from Singing Hills Dr to Wagon Wheels Trl,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,201300,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,201300,23833.7,112566.85,118054.45,3,1679.46012509811
106963,1009164,PB12S597,Silvery Moon Dr from Singing Hills Dr To Silvery Moon Cir,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,128400,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,128400,0,56520.5,59078.91,3,1188.86946705573
106964,1009165,PB12S598,Spring Glen Dr from Willow Glen Dr To Cedar Glen Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,104400,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,104400,0,10206.37,10493.14,3,959.291477077141
106965,1009166,PB12S599,Underwood St from Kilburn Ave To Modree Ave,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,34200,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,34200,0,0,0,4,401.251309819564
106966,1009167,PB12S600,Adams (N) from Davis to 9th,,2012,Street and Transportation,Target Neighborhood,Complete,STS,Lap Trinh,,lap.trinh@dallascityhall.com,826500,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2017/04/12 05:00:00+00,2017/04/12 05:00:00+00,2017/05/24 05:00:00+00,2017/05/24 05:00:00+00,2017/06/06 05:00:00+00,2017/06/06 05:00:00+00,2017/12/30 06:00:00+00,2017/12/30 06:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2013/09/25 05:00:00+00,2017/04/12 05:00:00+00,2017/05/24 05:00:00+00,2017/06/06 05:00:00+00,2017/12/30 06:00:00+00,TBD,826500,221312.1,141955.83,130896.59,1,1121.16846957114
106967,1009168,PB12S602,Gooch St from S Lancaster Rd To Tracy Rd Block,"Part of Street Group 12-462. Scope include paving, drainage, Water and Wastewater main improvements. ",2012,Street and Transportation,Target Neighborhood,Complete,STS,Getachew Gulti,,getachew.gulti@dallas.gov,1285700,2013/12/11 06:00:00+00,2013/12/11 06:00:00+00,2021/01/05 06:00:00+00,2021/01/05 06:00:00+00,2021/04/28 05:00:00+00,2021/04/28 05:00:00+00,2021/08/11 05:00:00+00,2021/08/11 05:00:00+00,2023/05/22 05:00:00+00,2023/05/22 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2013/12/11 06:00:00+00,2021/01/05 06:00:00+00,2021/04/28 05:00:00+00,2021/08/11 05:00:00+00,2023/05/22 05:00:00+00,08,1285700,801984.96,1894748.24,2074793.16,8,2539.18278936149
106968,1009169,PB12S601,Arizona from Saner to Kiest,"Improvement of the existing asphalt pvmt. with a 26 FT wide pavement with curb, gutter & sidewalk.",2012,Street and Transportation,Target Neighborhood,Complete,STS,Derek White,214-948-4308,derek.white@dallascityhall.com,1714300,2013/10/23 05:00:00+00,2013/10/23 05:00:00+00,2016/06/17 05:00:00+00,2016/06/17 05:00:00+00,2016/09/28 05:00:00+00,2017/01/23 06:00:00+00,2017/01/23 06:00:00+00,2017/01/23 06:00:00+00,,2019/01/13 06:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2013/10/23 05:00:00+00,2016/06/17 05:00:00+00,2016/09/28 05:00:00+00,2017/01/23 06:00:00+00,2019/01/13 06:00:00+00,TBD,1714300,32666.57,143746.61,148545.73,4,2609.75914227738
106969,1009170,PB12S603,Hendricks from Denley to Moore,"Part of Street Group 12-465 Paving and drainage design for approximately 730 linear feet of 27â€™ wide, 6-inch thick, reinforced concrete pavement; remove and replace existing driveways to the ROW line. Water and wastewater appurtenance adjustments will be required.",2012,Street and Transportation,Target Neighborhood,Complete,STS,Liong So,214-948-4570,liong.so@dallascityhall.com,551000,2006/05/10 05:00:00+00,2006/05/10 05:00:00+00,2017/12/20 06:00:00+00,2017/12/20 06:00:00+00,2019/02/27 06:00:00+00,2019/02/27 06:00:00+00,2019/07/08 05:00:00+00,2019/07/08 05:00:00+00,2020/09/17 05:00:00+00,2020/09/17 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,2006/05/10 05:00:00+00,2017/12/20 06:00:00+00,2019/02/27 06:00:00+00,2019/07/08 05:00:00+00,2020/09/17 05:00:00+00,04,551000,711564.72,560561.69,622612.46,4,751.779728058666
106970,1009171,PB12S604,Holly Hill from Phoenix to Pineland,Target Neighborhood 12-636 - Paving & Drainage ImprovementsDesign awarded to Civil Associates - Final design plans are completedConstruction awarded to MACVAL Associates.,2012,Street and Transportation,Target Neighborhood,In Service,STS,Haider Twayej,,haider.twayej@dallas.gov,857200,2018/01/08 06:00:00+00,2018/01/08 06:00:00+00,2020/07/27 05:00:00+00,2020/07/27 05:00:00+00,2020/12/09 06:00:00+00,2020/12/09 06:00:00+00,2021/04/20 05:00:00+00,2021/04/20 05:00:00+00,,2024/12/20 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025/01/18 06:00:00+00,2018/01/08 06:00:00+00,2020/07/27 05:00:00+00,2020/12/09 06:00:00+00,2021/04/20 05:00:00+00,2024/12/20 06:00:00+00,"TBD,13",857200,122068,156239.48,765988.38,13,894.105201508926
106971,1009172,PB12S605,Hughes Lane from Churchill Way to Lafayette Way,Target Neighborhood 12-636 - Paving & Drainage ImprovementsDesign awarded to Civil Associates - Final design plans are completedConstruction awarded to MACVAL Associates.,2012,Street and Transportation,Target Neighborhood,In Service,STS,Haider Twayej,,haider.twayej@dallas.gov,814300,2018/01/08 06:00:00+00,2018/01/08 06:00:00+00,2020/07/27 05:00:00+00,2020/07/27 05:00:00+00,2020/12/09 06:00:00+00,2020/12/09 06:00:00+00,2021/05/03 05:00:00+00,2021/05/03 05:00:00+00,,2024/12/20 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/01/18 06:00:00+00,2018/01/08 06:00:00+00,2020/07/27 05:00:00+00,2020/12/09 06:00:00+00,2021/05/03 05:00:00+00,2024/12/20 06:00:00+00,"TBD,11",814300,136232,172888.17,325371.33,11,1267.84061052018
106972,1009173,PB12S606,Madison (N) from 7th to 9th,,2012,Street and Transportation,Target Neighborhood,,STS,,,,1040800,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,1040800,84842.87,84451,84842.87,1,919.275871345498
106973,1009174,PB12S607,McVey from Beckley to Marsalis,"Improvement of the existing asphalt pvmt. with a 26 FT wide pavement with curb, gutter & sidewalk.",2012,Street and Transportation,Target Neighborhood,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,1347000,2013/10/23 05:00:00+00,2013/10/23 05:00:00+00,,2014/04/21 05:00:00+00,2016/09/28 05:00:00+00,2016/09/28 05:00:00+00,2017/03/01 06:00:00+00,2017/03/01 06:00:00+00,,2019/02/19 06:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,2013/10/23 05:00:00+00,2014/04/21 05:00:00+00,2016/09/28 05:00:00+00,2017/03/01 06:00:00+00,2019/02/19 06:00:00+00,04,1347000,-699204.01,103659.98,105457.5,4,2566.25641988397
106974,1009175,PB12S608,Mican Dr from Schofield Dr to end of pavement,"Improvement of the existing asphalt pvmt. with a 26 FT wide pavement with curb, gutter & sidewalk.",2012,Street and Transportation,Target Neighborhood,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,497000,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/06/17 05:00:00+00,2016/06/17 05:00:00+00,2016/09/28 05:00:00+00,2016/09/28 05:00:00+00,2017/05/01 05:00:00+00,2017/05/01 05:00:00+00,,2019/04/21 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,2013/09/25 05:00:00+00,2016/06/17 05:00:00+00,2016/09/28 05:00:00+00,2017/05/01 05:00:00+00,2019/04/21 05:00:00+00,TBD,497000,-1499277.15,107067.48,108776.37,6,862.273749946782
106975,1009176,PB12S609,Phoenix from Fair Oaks to Holly Hill,Target Neighborhood 12-636 - Paving & Drainage ImprovementsDesign awarded to Civil Associates - Final design plans are completedConstruction awarded to MACVAL Associates.,2012,Street and Transportation,Target Neighborhood,In Service,PBW,Haider Twayej,,haider.twayej@dallas.gov,857200,2018/01/08 06:00:00+00,2018/01/08 06:00:00+00,2020/07/27 05:00:00+00,2020/07/27 05:00:00+00,2020/12/09 06:00:00+00,2020/12/09 06:00:00+00,2021/05/03 05:00:00+00,2021/05/03 05:00:00+00,,2024/12/20 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025/01/18 06:00:00+00,2018/01/08 06:00:00+00,2020/07/27 05:00:00+00,2020/12/09 06:00:00+00,2021/05/03 05:00:00+00,2024/12/20 06:00:00+00,"TBD,13",857200,86195,114537.16,193081.27,13,877.569898157045
106976,1009177,PB12S611,Highland Road from Ferguson to north of the entrance to Primrose at Highland (1500' to NE),"Paving, Drainage and Utility Improvements",2012,Street and Transportation,Thoroughfares,Complete,PBW,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,1224500,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,2018/08/23 05:00:00+00,2018/08/23 05:00:00+00,2020/01/08 06:00:00+00,2020/01/08 06:00:00+00,2020/09/14 05:00:00+00,2020/09/14 05:00:00+00,2022/05/19 05:00:00+00,2022/05/19 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/09/04 05:00:00+00,2015/05/27 05:00:00+00,2018/08/23 05:00:00+00,2020/01/08 06:00:00+00,2020/09/14 05:00:00+00,2022/05/19 05:00:00+00,09,1224500,1079930.66,2226323.39,141638.04,7,1280.45267197184
106977,1009178,PB12S610,Yancy St from Carbondale St to Saipan St,"Paving and drainage design of approximately 470 linear feet of 27â€™ wide (B-B), 6-inch thick, reinforced concrete pavement in the west segment and approximately 870 linear feet of 27â€™ wide (B-B), 6-inch thick, reinforced concrete pavement in the east segment; remove and replace existing driveways to the ROW line. ",2012,Street and Transportation,Target Neighborhood,Complete,STS,Getachew Gulti,,getachew.gulti@dallas.gov,500800,2013/12/11 06:00:00+00,2013/12/11 06:00:00+00,2021/01/05 06:00:00+00,2021/01/05 06:00:00+00,2021/04/28 05:00:00+00,2021/04/28 05:00:00+00,2021/08/11 05:00:00+00,2021/08/11 05:00:00+00,,2023/05/22 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,2013/12/11 06:00:00+00,2021/01/05 06:00:00+00,2021/04/28 05:00:00+00,2021/08/11 05:00:00+00,2023/05/22 05:00:00+00,07,500800,554672.31,971387.01,1065955.88,7,1265.24105067795
106978,1009180,PB12S614,Bachman Lake Trail,Trail development from Webb Chapel to Denton Drive (along Shore Crest) Phase III-Construction,2012,Street and Transportation,Trails,Complete,PKR,Leong Lim,2149576325,leong.lim@dallas.gov,1600000,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024/07/30 05:00:00+00,,,,,,"02,06,13",1600000,2473497.83,2464889.58,2553896.08,"6,13",18706.2668866581
106979,1009181,PB12S615,Elmwood Parkway,Pedestrian Connection to Kiest,2012,Street and Transportation,Trails,Complete,PKR,Leong Lim,2149576325,leong.lim@dallas.gov,896300,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,896300,0,17760,8880,"1,4",2653.01558587743
106980,1009182,PB12S616,Flag Pole Hill Trail Improvements,Trail from Goforth Rd to Jules Muchert Building,2012,Street and Transportation,Trails,Under Design,PBW,Richard Ritz,(214) 670-4104,richard.ritz@dallascityhall.com,1200000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024/12/14 06:00:00+00,,,,,,TBD,1200000,-479670.33,182324.66,217128,10,3801.46049167094
106981,1009183,PB12S617,Lake Highlands Trail Phase 2,"Trail from White Rock Creek Trail in Harry S. Moss Park to Skillman StThe Project has two Phases (Phase 2A and 2B) Lake Highlands Trail Phase 2A/2B, Northern extensionThe Project has three phases; Phase 2A:- Approx. 1.32 miles long trail from Harry S Moss Park to Arbor park including 190 LF of Boardwalk under Walnut Hill LanePhase 2A:- Approx. 0.63 miles long trail from Arbor park to Skillman to Church road to White Rock trail including a Hawk signal installation at Abrams RoadNorthern Extension; - 0.40 miles long trail from Walnut Hill Dart Station to Church road including 448 LF boardwalk over creek.",2012,Street and Transportation,Hike and Bike Trails,Under Construction,PBW,Mehul Pithadia,(214) 670-1806,mehul.pithadia@dallas.gov,1600000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025/02/04 06:00:00+00,,,,,,10,1600000,-124938.3,691425.94,2736185.65,10,6339.15948110126
106982,1009184,PB12S618,Northaven Trail Phase II-A,"Trail from Preston Road (SH-289)to just west of Cinderella Lane, Dallas, Texas.  Construction contract ID number:  PKR-2018-00006538. Contract ID number for NHT Phase 2A PSA with Dallas County:  PKR-2018-00006586Contract ID number for NHT Phases 2B/2C PSA with Dallas County: PKR-2018-00006587 ",2012,Street and Transportation,Trails,Complete,STS,Richard Ritz,(214) 670-4104,richard.ritz@dallascityhall.com,1710600,,,2018/04/10 05:00:00+00,2018/04/10 05:00:00+00,,2018/06/27 05:00:00+00,,2019/04/14 05:00:00+00,,2019/10/31 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2024/10/06 05:00:00+00,,2018/04/10 05:00:00+00,2018/06/27 05:00:00+00,2019/04/14 05:00:00+00,2019/10/31 05:00:00+00,13,1710600,261391.17,554644.31,616487,"11,13",5055.40876371724
106983,1009185,PB12S619,Runyon Creek Greenbelt Trail,Trail from Glendale Park to the Future DART station at UNT campus of Camp Wisdom Rd,2012,Street and Transportation,Trails,Under Construction,PBW,John Reynolds,214-670-5454,john.reynolds@dallas.gov,3673600,,1972/02/08 06:00:00+00,,1971/12/21 06:00:00+00,,1971/11/22 06:00:00+00,,,,1971/12/21 06:00:00+00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,1972/02/08 06:00:00+00,1971/12/21 06:00:00+00,1971/11/22 06:00:00+00,,1971/12/21 06:00:00+00,TBD,3673600,6026529.36,4740464.07,4978049.5,"3,8",13298.1755429448
106984,1009187,PB12S621,SOPAC Trail Phase 3 (East Dallas Veloway)SOPAC Trail Phase 3 (East Dallas Veloway),Partnership project with Dallas County. 14' wide concrete bike trail along DART abandoned ROW from Lawther Drive(to Santa Fe Trail) to N. of Mockingbird Lane(to SoPAC Trail).City's share of construction funding from 2012 bond program.,2012,Street and Transportation,Intergovernmental Partnership Projects,Complete,STS,Vanessa Marquez,214-948-4244,vanessa.marquez@dallas.gov,2081700,2009/03/17 05:00:00+00,2009/03/17 05:00:00+00,2017/04/19 05:00:00+00,2017/04/19 05:00:00+00,2017/08/01 05:00:00+00,2017/08/01 05:00:00+00,2017/09/15 05:00:00+00,2017/09/15 05:00:00+00,2019/10/22 05:00:00+00,2019/10/22 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025/02/01 06:00:00+00,2009/03/17 05:00:00+00,2017/04/19 05:00:00+00,2017/08/01 05:00:00+00,2017/09/15 05:00:00+00,2019/10/22 05:00:00+00,09,2081700,3718900,0,0,9,8902.84402350114
106985,1009188,PB12S622,Timberglen Trail-PB12S622,Trail from Timberglen Park to Barry Barker Park,2012,Street and Transportation,Trails,Complete,PKR,Richard Ritz,(214) 670-4104,richard.ritz@dallascityhall.com,2081700,,,,2017/05/15 05:00:00+00,,2018/12/15 06:00:00+00,,2019/03/06 06:00:00+00,,2020/03/05 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/07/27 05:00:00+00,,2017/05/15 05:00:00+00,2018/12/15 06:00:00+00,2019/03/06 06:00:00+00,2020/03/05 06:00:00+00,12,2081700,-1457883.04,1326772.16,1177539.45,12,3801.25732154289
106986,1009189,PB12S624,Trinity Trail from Sylvan to Moore Park,,2012,Street and Transportation,Trails,Under Construction,PBW,,,,6418400,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2023/05/04 05:00:00+00,,,,,,,6418400,3613120.4,3533452.83,3629544.56,"1,4,6,Citywide",20855.0516537828
106987,1009190,PB12S623,Trinity Strand Trail Phase 2,"Medical District Extension of the Trinity Strand Trail, connecting to New Parkland Hospital and the Medical District via the existing DART light rail corridor- from Turtle Creek Plaza and the existing Trinity Strand Trail (Phase One) to IH35 at Oak Lawn Avenue to the Inwood DART Station.  This project goes south under the DART light rail elevated from Inwood Station, then turns along south side of Medical District Drive, then within the existing COD ROW of Harry Hines Boulevard to Market Center Boulevard.  One (1) lane of Market Center Boulevard will be taken away (on the North side only) to acommodate the trail, along Market Center until it joins with the existing Phase One of Trinity Strand Trail at Turtle Creek Plaza.",2012,Street and Transportation,Trails,Under Construction,PKR,John Reynolds,214-670-5454,john.reynolds@dallas.gov,3358500,,2018/09/20 05:00:00+00,,2019/04/18 05:00:00+00,2021/04/13 05:00:00+00,2021/04/13 05:00:00+00,,2021/05/31 05:00:00+00,,2023/06/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/09/20 05:00:00+00,2019/04/18 05:00:00+00,2021/04/13 05:00:00+00,2021/05/31 05:00:00+00,2023/06/30 05:00:00+00,06,3358500,4802086.76,615487.77,6582732.95,2,12833.8732537864
106988,1009191,PB12W040,Morris St at Upper McKamy Branch,,2012,Street and Transportation,Street Reconstruction,Complete,STS,,,,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,,,,TBD,0,-11217.2,0,0,6,738.044133297484
106989,1009192,PB12W050,Oak Cliff Gardens Walkability Improvements - Design,"The project will provide approximately 20,000 LF of sidewalk improvements and barrier free ramps in the Oak Cliff Gardens neighborhood to increase safety and mobility for residents.",2012,Street and Transportation,Sidewalk Improvements,Complete,PBW,Jacob McCarroll,,jacob.mccarroll@dallas.gov,0,2017/02/01 06:00:00+00,2017/02/01 06:00:00+00,2017/07/30 05:00:00+00,2017/07/30 05:00:00+00,2016/05/25 05:00:00+00,2016/05/25 05:00:00+00,,1971/06/09 05:00:00+00,,1973/05/29 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/02/22 06:00:00+00,2017/02/01 06:00:00+00,2017/07/30 05:00:00+00,2016/05/25 05:00:00+00,1971/06/09 05:00:00+00,1973/05/29 05:00:00+00,04,0,118033,0,0,4,7069.02011192647
106990,1009193,PB12W052,Lonsdale from Sarah Lee to Lake June Rd,,2012,Street and Transportation,Street Reconstruction,Complete,STS,,,,0,2016/02/26 06:00:00+00,2016/02/26 06:00:00+00,2017/05/31 05:00:00+00,2017/05/31 05:00:00+00,,2017/10/11 05:00:00+00,,2017/11/10 06:00:00+00,,2019/10/31 05:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024/10/03 05:00:00+00,2016/02/26 06:00:00+00,2017/05/31 05:00:00+00,2017/10/11 05:00:00+00,2017/11/10 06:00:00+00,2019/10/31 05:00:00+00,TBD,0,127415.22,164325.31,133131.62,5,1308.450904908
106991,1009194,PB12W053,Casa View and Gus Thomasson Streetscape Improvements,"Paving and drainage construction of approximately 1800 linear feet, 4-lane divided with turn lane in the median, 58-feet wide, 10-inch thick reinforced concrete pavement, storm drainage, sidewalks, water and wastewater main improvements along Gus Thomasson Road from San Medina Avenue to Ferguson Road. ",2012,Street and Transportation,Streetscape / Urban Design,Complete,STS,Liong So,214-948-4570,liong.so@dallascityhall.com,0,2016/02/10 06:00:00+00,2016/02/10 06:00:00+00,2017/01/13 06:00:00+00,2017/01/13 06:00:00+00,2017/02/22 06:00:00+00,2017/02/22 06:00:00+00,2017/08/28 05:00:00+00,2017/08/28 05:00:00+00,2020/03/27 05:00:00+00,2020/03/27 05:00:00+00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2025/01/18 06:00:00+00,2016/02/10 06:00:00+00,2017/01/13 06:00:00+00,2017/02/22 06:00:00+00,2017/08/28 05:00:00+00,2020/03/27 05:00:00+00,09,0,2830934.62,385633.29,203202.75,"2,9",1775.45223081036
106992,1009196,PB12W068,Lake Placid from Reynoldston Ln to Red Bird Ln,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,0,183903.54,0,0,3,1855.12962486114
106993,1009197,PB12W069,Meadow Valley Ln from Reynoldston Ln to Caracas Dr.,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,,,,TBD,0,129607.43,0,0,3,1534.32470331779
106994,1009198,PB12W070,Matagorda Dr from Lake Placid Dr. to Dead End,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,0,46236.23,0,0,3,2058.14945176043
106995,1011555,TW12S765,Bahama Drive Relief System,"Relief system for Bahama Dr. south of Fort Worth Ave. - approx. 1,100 LF 8X6 box culvert, drainage area approx. 88 ac. - relieves flooding of street and structures at Wedglea Creek Garden Homes",2012,Flood Protection and Storm Drainage,Storm Drainage Relief System,Under Construction,TWM,,,,577000,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/12/14 06:00:00+00,,,,,,TBD,577000,1944082.04,1928381.01,1930497.9,1,1771.69809271297
106996,1011556,TW12S766,McKamy Swale from Mapleshade Ln to Villa Rd,,2012,Flood Protection and Storm Drainage,Flood Management,Complete,TWM,,,,1309800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,1309800,0,0,0,12,1212.41605786432
106997,1011557,TW12S767,Mockingbird Ln from Maple Ave to Forest Park Blvd,"Construction of triple 9X8 box culverts beneath Mockingbird between Forest Park and Maple, extension of culverts upstream of Mockingbird through a fill area, extension of the existing 15-ft horseshoe with 16X15 box culvert, raising pavement grade on Mocki",2012,Flood Protection and Storm Drainage,Flood Management,Complete,TWM,,,,2300000,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/12/14 06:00:00+00,,,,,,TBD,2300000,5124731.8,1127763.67,5399192.3,2,1283.45634860028
106998,1011559,TW12S769,"Mill Creek, Peaks Branch and State Thomas","Construction of Mill Creek Phases I and II pressure sewer and start of purchase of ROW for creek restoration; Middle Peaks Branch Phases I and II pressure sewer; full relief from flooding in Deep Ellum and Baylor Hospital, partial relief north of Exall Pa",2012,Flood Protection and Storm Drainage,Storm Drainage Relief System,Under Construction,TWM,Milton Brooks,,,218600000,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2024/07/27 05:00:00+00,,,,,,TBD,218600000,0,0,0,"2,7,14,Citywide",26757.7044331137
106999,1011565,PB12W251,Beeman-ERL Thornton to Henderson - Contract 1,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,0,,,,,2018/01/10 06:00:00+00,2018/01/10 06:00:00+00,2018/03/05 06:00:00+00,2018/03/05 06:00:00+00,2018/07/30 05:00:00+00,2018/07/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2018/01/10 06:00:00+00,2018/03/05 06:00:00+00,2018/07/30 05:00:00+00,TBD,0,800000,0,0,2,1654.43480322067
107000,1013010,PB12S237,Claren Ct (7114-7122) And Judi Ct (7104-7112) A10634,"Alley Reconstruction Group 12-2033 Reconstruction of 700' Linear Feet and 10ft wide Alley - New 6"" Reinforced Conc. Pavement ",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Andrew Velasquez,2149484441,andrew.velasquez@dallas.gov,162500,2014/10/22 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2017/11/08 06:00:00+00,2018/02/12 06:00:00+00,2018/02/12 06:00:00+00,2021/08/31 05:00:00+00,2021/08/31 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/01/18 06:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2018/02/12 06:00:00+00,2021/08/31 05:00:00+00,12,162500,0,37084.13,9309.56,12,742.470488734433
